dataset_row,tweet_id,dataset_id_raw,tweet_url,text_from_dataset_original,text_from_live_or_archived_source,retrieval_status,retrieval_source,retrieved_at,text_match_status,text_from_dataset_translated,translated_text_match_status,http_status,error,returned_url,author_url,evidence_sha256,text_match_status_initial,source_difference_class,material_source_text_difference,possible_translation_stage_spatial_change,severe_translation_stage_inspected
2362,841890290789150720,8.42E+17,https://twitter.com/dtptraffic/status/841890290789150720,Traffic Alert Breakdown truck removed from Kalindi Kunj chowk.,"Traffic Alert
Breakdown truck removed from Kalindi Kunj chowk.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F841890290789150720&omit_script=true&dnt=true,2026-09-11T19:04:50.316275+00:00,MINOR_FORMATTING_DIFFERENCE,Breakdown truck removed from Kalindi Kunj chowk.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/841890290789150720,https://x.com/dtptraffic,6aeeda445f54be401acd61daf5d5289f34e13c73c715e64bbb002f261dbba5d9,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2363,841855791770488836,8.42E+17,https://twitter.com/dtptraffic/status/841855791770488836,Traffic Alert Traffic is closed from Patel chowk to Jantar Mantar due to procession.Kindly avoid the stretch.,"Traffic Alert
Traffic is closed from Patel chowk to Jantar Mantar due to procession.Kindly avoid the stretch.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F841855791770488836&omit_script=true&dnt=true,2026-09-11T19:04:50.358571+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic is closed from Patel chowk to Jantar Mantar due to procession.Kindly avoid the stretch.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/841855791770488836,https://x.com/dtptraffic,0ff415abea86a80f447e99690260bf1dc478eb88473426b472b376371edbf4d3,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2364,841846043285180416,8.42E+17,https://twitter.com/dtptraffic/status/841846043285180416,Traffic Alert Obstruction in traffic in the carriageway from Kalindi Kunj towards Noida due to breakdown of a truck near Kalindi Kunj chowk.,"Traffic Alert
Obstruction in traffic in the carriageway from Kalindi Kunj towards Noida due to breakdown of a truck near Kalindi Kunj chowk.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F841846043285180416&omit_script=true&dnt=true,2026-09-11T19:04:50.361696+00:00,MINOR_FORMATTING_DIFFERENCE,Obstruction in traffic in the carriageway from Kalindi Kunj towards Noida due to breakdown of a truck near Kalindi Kunj chowk.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/841846043285180416,https://x.com/dtptraffic,c66cfb0e5a51230c9c735bd2ae965e1ebaded80727bf991e3b4cda6df879cc89,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2365,840773374045446144,8.41E+17,https://twitter.com/dtptraffic/status/840773374045446144,"Traffic Alert Traffic is heavy on Anuvert Marg, Acharya Tulsi Marg, MG Road, 100 Foota Road,... 1/2","Traffic Alert
Traffic is heavy on Anuvert Marg, Acharya Tulsi Marg, MG Road, 100 Foota Road,... 1/2",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F840773374045446144&omit_script=true&dnt=true,2026-09-11T19:04:50.617486+00:00,MINOR_FORMATTING_DIFFERENCE,"Traffic is heavy on Anuvert Marg, Acharya Tulsi Marg, MG Road, 100 Foota Road,... 1/2",TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/840773374045446144,https://x.com/dtptraffic,7f02d0b4ddc2898c09cabedbb1a2ccfaa3a58b48eefa6426e02475f43d2572f9,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2366,840770334030757888,8.41E+17,https://twitter.com/dtptraffic/status/840770334030757888,Traffic Alert Traffic is heavy from Shantipath to Panchsheel (both carriageway) due to procession.Kindly avoid the stretch.,"Traffic Alert
Traffic is heavy from Shantipath to Panchsheel (both carriageway) due to procession.Kindly avoid the stretch.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F840770334030757888&omit_script=true&dnt=true,2026-09-11T19:04:50.732603+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic is heavy from Shantipath to Panchsheel (both carriageway) due to procession.Kindly avoid the stretch.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/840770334030757888,https://x.com/dtptraffic,2d7d83b1257d8e5de57688905eee28b071333d68018b98e7a04379c570a1b5a3,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2367,840214438389116930,8.40E+17,https://twitter.com/dtptraffic/status/840214438389116930,Traffic Alert Traffic is affected on Janak Setu due to breakdown of a DTC bus.,"Traffic Alert
Traffic is affected on Janak Setu due to breakdown of a DTC bus.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F840214438389116930&omit_script=true&dnt=true,2026-09-11T19:04:50.864975+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic is affected on Janak Setu due to breakdown of a DTC bus.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/840214438389116930,https://x.com/dtptraffic,ea1c8a323f85a7f1322822c041d3c0b43602723b85508d3202ca3cb63e051bbf,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2368,840193422199779328,8.40E+17,https://twitter.com/dtptraffic/status/840193422199779328,Traffic Alert Traffic is heavy from Apollo to Noida via Kalindi Kunj (both carriageways) due to heavy volume of traffic & 1/2,"Traffic Alert
Traffic is heavy from Apollo to Noida via Kalindi Kunj (both carriageways) due to heavy volume of traffic & 1/2",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F840193422199779328&omit_script=true&dnt=true,2026-09-11T19:04:50.971228+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic is heavy from Apollo to Noida via Kalindi Kunj (both carriageways) due to heavy volume of traffic & 1/2,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/840193422199779328,https://x.com/dtptraffic,4e8def27e80f08640f41ca2bfe77d4c2b0f41517ef2803d0f66b1af242487a26,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2369,840168752729669632,8.40E+17,https://twitter.com/dtptraffic/status/840168752729669632,Traffic Alert Traffic is affected from Shanti Path to Kautilya Marg and Shanti Path to Panchsheel Marg. Kindly avoid the stretch.,"Traffic Alert
Traffic is affected from Shanti Path to Kautilya Marg and Shanti Path to Panchsheel Marg. Kindly avoid the stretch.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F840168752729669632&omit_script=true&dnt=true,2026-09-11T19:04:51.062906+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic is affected from Shanti Path to Kautilya Marg and Shanti Path to Panchsheel Marg. Kindly avoid the stretch.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/840168752729669632,https://x.com/dtptraffic,687d9e5e1f96e1abd92727cf880903ff7f52e9c5afea2bb0dc8584cacd3435b5,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2370,840106060899729408,8.40E+17,https://twitter.com/dtptraffic/status/840106060899729408,Traffic Alert Obstruction in traffic in the carriageway from Punjabi Bagh towards Rajouri Garden due to breakdown of a DTC Bus.,"Traffic Alert
Obstruction in traffic in the carriageway from Punjabi Bagh towards Rajouri Garden due to breakdown of a DTC Bus.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F840106060899729408&omit_script=true&dnt=true,2026-09-11T19:04:51.087012+00:00,MINOR_FORMATTING_DIFFERENCE,Obstruction in traffic in the carriageway from Punjabi Bagh towards Rajouri Garden due to breakdown of a DTC Bus.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/840106060899729408,https://x.com/dtptraffic,783fa68393ec5a387d3fc5674486c98c4e50546210a04d6b3a675a635b7fcdda,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2371,840075581538553856,8.40E+17,https://twitter.com/dtptraffic/status/840075581538553856,"Part1/2..Traffic Alert Traffic is heavy on Anuvert Marg, Acharya Tulsi Marg, MG Road, 100 Foota Road,","Part1/2..Traffic Alert
Traffic is heavy on Anuvert Marg, Acharya Tulsi Marg, MG Road, 100 Foota Road,",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F840075581538553856&omit_script=true&dnt=true,2026-09-11T19:04:51.119480+00:00,MINOR_FORMATTING_DIFFERENCE,"Part1/2..Traffic is heavy on Anuvert Marg, Acharya Tulsi Marg, MG Road, 100 Foota Road,",TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/840075581538553856,https://x.com/dtptraffic,91ddd8447671e79950fae00b1c35ce19213d46e61c85a8e215ce71d8f5e2a5ce,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2372,840043464905629698,8.40E+17,https://twitter.com/dtptraffic/status/840043464905629698,Traffic Alert Traffic is heavy from Azad Market to Karol Bagh (both carriageway) due to ongoing DJB work near Chetna Mandir.,"Traffic Alert
Traffic is heavy from Azad Market to Karol Bagh (both carriageway) due to ongoing DJB work near Chetna Mandir.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F840043464905629698&omit_script=true&dnt=true,2026-09-11T19:04:51.147933+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic is heavy from Azad Market to Karol Bagh (both carriageway) due to ongoing DJB work near Chetna Mandir.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/840043464905629698,https://x.com/dtptraffic,0c49d3c7e85f9fd76d3acb329ce347ebf4b5481d974773c798599ebca58d3ba5,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2373,839078205935931392,8.39E+17,https://twitter.com/dtptraffic/status/839078205935931392,Traffic Alert Traffic is heavy on Jawahar Lal Nehru Marg & Ranjit Singh Marg due to political Rally.,"Traffic Alert
Traffic is heavy on Jawahar Lal Nehru Marg & Ranjit Singh Marg due to political Rally.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F839078205935931392&omit_script=true&dnt=true,2026-09-11T19:04:51.364893+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic is heavy on Jawahar Lal Nehru Marg & Ranjit Singh Marg due to political Rally.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/839078205935931392,https://x.com/dtptraffic,de6829683e25eb03faa7267bf1d90fddf2c7642ef7b462139529b8bac4c67039,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2374,838967378721423360,8.39E+17,https://twitter.com/dtptraffic/status/838967378721423360,Traffic Alert Traffic is affected on MG Road in the carriageway from Vasant Kunj towards Mehrauli due to ongoing DJB work on Mandi Road.,"Traffic Alert
Traffic is affected on MG Road in the carriageway from Vasant Kunj towards Mehrauli due to ongoing DJB work on Mandi Road.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F838967378721423360&omit_script=true&dnt=true,2026-09-11T19:04:51.481111+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic is affected on MG Road in the carriageway from Vasant Kunj towards Mehrauli due to ongoing DJB work on Mandi Road.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/838967378721423360,https://x.com/dtptraffic,6ee90a3002e3a2c3e87bc114cdcc1fc39c6cbe6b73e9b1b7f18d3a8277d08be9,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2375,838961339854835712,8.39E+17,https://twitter.com/dtptraffic/status/838961339854835712,Traffic Alert Obstruction in traffic in the carriageway from Kalyan Puri towards Noida due to breakdown of a DTC bus on Kondli Bridge.,"Traffic Alert
Obstruction in traffic in the carriageway from Kalyan Puri towards Noida due to breakdown of a DTC bus on Kondli Bridge.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F838961339854835712&omit_script=true&dnt=true,2026-09-11T19:04:51.645769+00:00,MINOR_FORMATTING_DIFFERENCE,Obstruction in traffic in the carriageway from Kalyan Puri towards Noida due to breakdown of a DTC bus on Kondli Bridge.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/838961339854835712,https://x.com/dtptraffic,cd301370d5c2c0c3e551245338ad9d2aeb69a760dcca4535f26ed97cc7b969c5,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2376,838947592683814912,8.39E+17,https://twitter.com/dtptraffic/status/838947592683814912,Traffic Alert Traffic is heavy in the carriageway from Tughlakabad towards Khanpur due to ongoing DJB work.,"Traffic Alert
Traffic is heavy in the carriageway from Tughlakabad towards Khanpur due to ongoing DJB work.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F838947592683814912&omit_script=true&dnt=true,2026-09-11T19:04:51.721488+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic is heavy in the carriageway from Tughlakabad towards Khanpur due to ongoing DJB work.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/838947592683814912,https://x.com/dtptraffic,c6d364b46e08179b8f006b01ce2c09d8d198c502d82d52642f8fb5d5491dbbb2,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2377,838712610996416516,8.39E+17,https://twitter.com/dtptraffic/status/838712610996416516,Traffic Alert Traffic is normal now from inner circle Connaught Place towards outer circle Baba Kharak Singh Marg.,"Traffic Alert
Traffic is normal now from inner circle Connaught Place towards outer circle Baba Kharak Singh Marg.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F838712610996416516&omit_script=true&dnt=true,2026-09-11T19:04:51.817581+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic is normal now from inner circle Connaught Place towards outer circle Baba Kharak Singh Marg.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/838712610996416516,https://x.com/dtptraffic,5a453cdc295214b3d5c5b9609c110993e27d4284f787326ee46dcfc7af4d5bef,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2378,838703986102317056,8.39E+17,https://twitter.com/dtptraffic/status/838703986102317056,Traffic Alert Traffic is heavy from inner circle Connaught Place towards outer circle Baba Kharak Singh Marg. Kindly avoid the stretch.,"Traffic Alert
Traffic is heavy from inner circle Connaught Place towards outer circle Baba Kharak Singh Marg. Kindly avoid the stretch.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F838703986102317056&omit_script=true&dnt=true,2026-09-11T19:04:51.888527+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic is heavy from inner circle Connaught Place towards outer circle Baba Kharak Singh Marg. Kindly avoid the stretch.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/838703986102317056,https://x.com/dtptraffic,fc1cfc8ea1b0ef0faacd26145536de36952d716e2b8c579b80e3d0a7933b468f,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2379,838654539431567360,8.39E+17,https://twitter.com/dtptraffic/status/838654539431567360,Traffic Alert Obstruction in traffic from Ashram towards Lajpat Nagar due to breakdown of a DTC bus near Nehru nagar bus stop.,"Traffic Alert
Obstruction in traffic from Ashram towards Lajpat Nagar due to breakdown of a DTC bus near Nehru nagar bus stop.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F838654539431567360&omit_script=true&dnt=true,2026-09-11T19:04:51.888527+00:00,MINOR_FORMATTING_DIFFERENCE,Obstruction in traffic from Ashram towards Lajpat Nagar due to breakdown of a DTC bus near Nehru nagar bus stop.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/838654539431567360,https://x.com/dtptraffic,3603bded32a486ed60890a2530427105d0cc5d933da9c65beb24c5d6b4fcc7ec,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2380,838649876552515585,8.39E+17,https://twitter.com/dtptraffic/status/838649876552515585,Traffic Alert Obstruction in traffic in the carriageway from Captain Gaur Marg towards Ashram due to breakdown of a DTC bus.,"Traffic Alert
Obstruction in traffic in the carriageway from Captain Gaur Marg towards Ashram due to breakdown of a DTC bus.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F838649876552515585&omit_script=true&dnt=true,2026-09-11T19:04:51.901576+00:00,MINOR_FORMATTING_DIFFERENCE,Obstruction in traffic in the carriageway from Captain Gaur Marg towards Ashram due to breakdown of a DTC bus.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/838649876552515585,https://x.com/dtptraffic,6036e6d7961ac116d5ecb1c558ad1470d0da3805b429df61e32960763d08f317,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2381,838622092006322177,8.39E+17,https://twitter.com/dtptraffic/status/838622092006322177,Traffic Alert Breakdown Truck removed from Lal Kuan.,"Traffic Alert
Breakdown Truck removed from Lal Kuan.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F838622092006322177&omit_script=true&dnt=true,2026-09-11T19:04:52.138748+00:00,MINOR_FORMATTING_DIFFERENCE,Breakdown Truck removed from Lal Kuan.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/838622092006322177,https://x.com/dtptraffic,200aa86260bc0cde6d57c665602a4c633ad99da50593c466359cd2f2c6c29397,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2382,838613228263358467,8.39E+17,https://twitter.com/dtptraffic/status/838613228263358467,Traffic Alert Obstruction in traffic in the carriageway from Lal Kuan towards Okhla due to breakdown of a Truck near Lal Kuan.,"Traffic Alert
Obstruction in traffic in the carriageway from Lal Kuan towards Okhla due to breakdown of a Truck near Lal Kuan.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F838613228263358467&omit_script=true&dnt=true,2026-09-11T19:04:52.328099+00:00,MINOR_FORMATTING_DIFFERENCE,Obstruction in traffic in the carriageway from Lal Kuan towards Okhla due to breakdown of a Truck near Lal Kuan.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/838613228263358467,https://x.com/dtptraffic,19d710553517cf2dcb92c8c881fe4f4a85e16fd48a3730a35010cee10abe90a8,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2383,838603371904847873,8.39E+17,https://twitter.com/dtptraffic/status/838603371904847873,Traffic Alert Traffic is heavy from Kalindi Kunj towards Noida (Both carriageways) due to ongoing underpass work. Kindly avoid the stretch.,"Traffic Alert
Traffic is heavy from Kalindi Kunj towards Noida (Both carriageways) due to ongoing underpass work. Kindly avoid the stretch.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F838603371904847873&omit_script=true&dnt=true,2026-09-11T19:04:52.470004+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic is heavy from Kalindi Kunj towards Noida (Both carriageways) due to ongoing underpass work. Kindly avoid the stretch.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/838603371904847873,https://x.com/dtptraffic,4274d3a0376612628f9ad26068476709a4046d33e7bc1c87735d1aa14729b816,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
2384,837944889002295300,8.38E+17,https://twitter.com/dtptraffic/status/837944889002295300,"Traffic Alert Traffic is affected on Pahari Dheeraj Road, Rani Jhansi Road & Sadar Bazar Road to Nabi Karim due to funeral procession.","Traffic Alert
Traffic is affected on Pahari Dheeraj Road, Rani Jhansi Road & Sadar Bazar Road to Nabi Karim due to funeral procession.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F837944889002295300&omit_script=true&dnt=true,2026-09-11T19:04:52.515237+00:00,MINOR_FORMATTING_DIFFERENCE,"Traffic is affected on Pahari Dheeraj Road, Rani Jhansi Road & Sadar Bazar Road to Nabi Karim due to funeral procession.",TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/837944889002295300,https://x.com/dtptraffic,578c87d5401529e8a23531c7fb1b5148e783489a15cba32e68375d0d40d3995e,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
